age,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,job_blue.collar,job_management,job_services,job_technician,marital_married,marital_single,education_basic.6y,education_basic.9y,education_high.school,education_professional.course,education_university.degree,default_unknown,housing_yes,loan_yes,contact_telephone,month_aug,month_jul,month_jun,month_may,month_nov,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent
32,71,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
32,218,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,226,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
29,164,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
41,69,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,123,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,138,2,0,1.4,93.444,-36.1,4.965,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
37,243,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
59,163,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
35,166,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
59,555,1,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
50,179,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
34,187,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
55,123,1,0,1.4,93.444,-36.1,4.965,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31,155,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
35,90,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31,275,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
52,99,1,0,1.4,93.444,-36.1,4.965,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
39,57,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,101,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
34,72,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
46,104,2,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
51,273,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
31,70,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
39,71,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,237,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
57,72,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,217,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
33,169,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
47,97,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,79,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
33,119,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,86,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,56,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,149,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,246,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39,155,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
47,160,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,356,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,128,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
44,250,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39,168,1,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,72,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
50,204,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
33,61,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
58,52,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29,242,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,90,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
34,126,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,317,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
35,228,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
37,76,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
37,149,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
37,331,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
38,1070,1,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,610,2,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,174,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
29,140,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
50,139,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
37,51,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
50,699,4,0,1.4,93.444,-36.1,4.965,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
45,591,2,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
36,452,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39,225,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,65,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,53,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35,176,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
52,917,2,0,1.4,93.444,-36.1,4.965,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
41,247,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,104,9,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,55,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31,1099,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,331,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
30,79,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,83,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52,79,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43,145,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
39,230,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
42,289,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
35,189,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,744,1,0,1.4,93.444,-36.1,4.965,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35,185,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
45,608,1,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,214,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
55,33,1,0,1.4,93.444,-36.1,4.965,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
48,105,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,121,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,80,7,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
33,566,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
53,182,1,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,317,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
29,120,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
45,103,1,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
52,27,10,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,69,2,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
46,1141,2,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
50,378,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36,92,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
42,135,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
50,734,2,0,1.4,93.444,-36.1,4.965,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
56,153,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
49,133,6,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,262,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,1238,1,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,149,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
34,382,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
49,383,3,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
49,280,3,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
52,93,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
32,187,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,107,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,132,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
55,381,4,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52,445,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,129,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30,71,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
51,80,7,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
44,64,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
42,173,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
55,190,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
34,90,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
40,139,7,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,265,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
56,126,2,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
30,117,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
39,154,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39,77,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
60,221,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30,148,3,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
34,118,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
29,80,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
29,214,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
55,248,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40,385,3,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,249,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,104,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39,124,6,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
34,312,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
29,157,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
50,1144,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
46,67,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37,108,4,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
36,345,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,304,4,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,38,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
38,95,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
46,268,3,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
29,133,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
30,339,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31,106,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,862,9,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,418,5,0,1.4,93.444,-36.1,4.965,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30,277,3,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,231,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,481,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32,157,3,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,277,4,0,1.4,93.444,-36.1,4.965,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,154,4,0,1.4,93.444,-36.1,4.965,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
33,295,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,247,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
57,164,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
40,270,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,1080,3,0,1.4,93.444,-36.1,4.965,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
36,159,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
35,217,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
48,40,4,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38,1504,2,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
58,85,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
54,48,5,0,1.4,93.444,-36.1,4.965,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29,356,1,0,1.4,93.444,-36.1,4.965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40,236,7,0,1.4,93.444,-36.1,4.966,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
54,226,6,0,1.4,93.444,-36.1,4.966,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
38,154,1,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
43,101,1,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
58,509,1,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
34,161,5,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
53,506,1,0,1.4,93.444,-36.1,4.966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,219,3,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
44,96,1,0,1.4,93.444,-36.1,4.966,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
